geoid,name,estimate_coresident_grandparents_total,estimate_responsible_total,estimate_less_than_six_months,estimate_six_to_eleven_months,estimate_one_or_two_years,estimate_three_or_four_years,estimate_five_plus_years,estimate_not_responsible,moe_coresident_grandparents_total,moe_responsible_total,moe_less_than_six_months,moe_six_to_eleven_months,moe_one_or_two_years,moe_three_or_four_years,moe_five_plus_years,moe_not_responsible,duration_sum,duration_difference,duration_reconciliation_status,coresident_components_sum,coresident_difference,coresident_reconciliation_status,pct_responsible,moe_ratio,moe_exceeds_estimate,high_moe_flag,severe_moe_flag,cv_responsible_percent,responsible_ci90_lower,responsible_ci90_upper,pct_responsible_moe,percent_responsible_grandparents_less_than_six_months,percent_responsible_grandparents_less_than_six_months_moe,percent_responsible_grandparents_six_to_eleven_months,percent_responsible_grandparents_six_to_eleven_months_moe,percent_responsible_grandparents_one_or_two_years,percent_responsible_grandparents_one_or_two_years_moe,percent_responsible_grandparents_three_or_four_years,percent_responsible_grandparents_three_or_four_years_moe,percent_responsible_grandparents_five_plus_years,percent_responsible_grandparents_five_plus_years_moe,pct_responsible_ci90_lower,pct_responsible_ci90_upper,pct_responsible_cv_percent,pct_responsible_exclusion,percent_responsible_grandparents_less_than_six_months_ci90_lower,percent_responsible_grandparents_less_than_six_months_ci90_upper,percent_responsible_grandparents_less_than_six_months_cv_percent,percent_responsible_grandparents_less_than_six_months_exclusion,percent_responsible_grandparents_six_to_eleven_months_ci90_lower,percent_responsible_grandparents_six_to_eleven_months_ci90_upper,percent_responsible_grandparents_six_to_eleven_months_cv_percent,percent_responsible_grandparents_six_to_eleven_months_exclusion,percent_responsible_grandparents_one_or_two_years_ci90_lower,percent_responsible_grandparents_one_or_two_years_ci90_upper,percent_responsible_grandparents_one_or_two_years_cv_percent,percent_responsible_grandparents_one_or_two_years_exclusion,percent_responsible_grandparents_three_or_four_years_ci90_lower,percent_responsible_grandparents_three_or_four_years_ci90_upper,percent_responsible_grandparents_three_or_four_years_cv_percent,percent_responsible_grandparents_three_or_four_years_exclusion,percent_responsible_grandparents_five_plus_years_ci90_lower,percent_responsible_grandparents_five_plus_years_ci90_upper,percent_responsible_grandparents_five_plus_years_cv_percent,percent_responsible_grandparents_five_plus_years_exclusion,acs_year,acs_period,acs_product,state_fips,map_pct_responsible,five_core_county,national_rank_caregiver_count,national_percentile_caregiver_count,national_decile_caregiver_count,eligible_n_caregiver_count,exclusion_reason_caregiver_count,national_rank_caregiving_percent,national_percentile_caregiving_percent,national_decile_caregiving_percent,eligible_n_caregiving_percent,exclusion_reason_caregiving_percent,national_rank_less_than_six_months,national_percentile_less_than_six_months,national_decile_less_than_six_months,eligible_n_less_than_six_months,exclusion_reason_less_than_six_months,national_rank_six_to_eleven_months,national_percentile_six_to_eleven_months,national_decile_six_to_eleven_months,eligible_n_six_to_eleven_months,exclusion_reason_six_to_eleven_months,national_rank_one_or_two_years,national_percentile_one_or_two_years,national_decile_one_or_two_years,eligible_n_one_or_two_years,exclusion_reason_one_or_two_years,national_rank_three_or_four_years,national_percentile_three_or_four_years,national_decile_three_or_four_years,eligible_n_three_or_four_years,exclusion_reason_three_or_four_years,national_rank_five_plus_years,national_percentile_five_plus_years,national_decile_five_plus_years,eligible_n_five_plus_years,exclusion_reason_five_plus_years
13249,"Schley County, Georgia",149,105,0,0,11,4,90,44,98,91,14,14,19,6,91,43,105,0,Pass,149,0,Pass,70.46979865771812,0.8666666666666667,FALSE,TRUE,TRUE,52.68959209902002,14,196,39.77132044946566,0,13.333333333333334,0,13.333333333333334,10.476190476190476,15.652564373896116,3.8095238095238098,4.663966392941449,85.71428571428571,44.64015864860178,30.698478208252453,100,34.31150144027936,Percentage MOE exceeds 50% of estimate,0,13.333333333333334,NA,Unavailable MOE or zero percentage,0,13.333333333333334,NA,Unavailable MOE or zero percentage,0,26.128754850086594,90.83534200410324,Percentage MOE exceeds 50% of estimate,0,8.473490202465259,74.4316186003857,Percentage MOE exceeds 50% of estimate,41.074127065683925,100,31.662504332716498,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,2186,30.454834605597963,4,3144,Retained,NA,NA,NA,1531,Percentage MOE exceeds 50% of estimate,NA,NA,NA,132,Unavailable MOE or zero percentage,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13253,"Seminole County, Georgia",392,259,8,0,65,123,63,133,167,162,24,20,71,129,38,83,259,0,Pass,392,0,Pass,66.07142857142857,0.6254826254826255,FALSE,TRUE,TRUE,38.02664354042727,97,421,30.25863156536466,3.088803088803089,9.062766963390787,0,7.722007722007722,25.096525096525095,22.473760682402066,47.49034749034749,39.979765233972074,24.324324324324326,21.13625791106554,35.81279700606391,96.33006013679324,27.842506484595013,Caregiver count MOE exceeds 50% of estimate,0,12.151570052193875,178.37883908464835,Percentage MOE exceeds 50% of estimate,0,7.722007722007722,NA,Unavailable MOE or zero percentage,2.6227644141230293,47.57028577892716,54.44210420791783,Percentage MOE exceeds 50% of estimate,7.5105822563754145,87.47011272431956,51.18086663223974,Percentage MOE exceeds 50% of estimate,3.1880664132587846,45.460582235389865,52.82749985877941,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,1457,53.657760814249365,6,3144,Retained,NA,NA,NA,1531,Caregiver count MOE exceeds 50% of estimate,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13259,"Stewart County, Georgia",88,13,0,3,10,0,0,75,49,14,14,6,13,14,14,47,13,0,Pass,88,0,Pass,14.772727272727273,1.0769230769230769,TRUE,TRUE,TRUE,65.47227420588285,0,27,13.617512708627435,0,107.6923076923077,23.076923076923077,38.89154254474552,76.92307692307693,56.01334828184078,0,107.6923076923077,0,107.6923076923077,1.155214564099838,28.39023998135471,56.041513066713435,Percentage MOE exceeds 50% of estimate,0,100,NA,Unavailable MOE or zero percentage,0,61.9684656216686,102.45897563921622,Percentage MOE exceeds 50% of estimate,20.909728641236157,100,44.269807096058,Percentage MOE exceeds 50% of estimate,0,100,NA,Unavailable MOE or zero percentage,0,100,NA,Unavailable MOE or zero percentage,2024,2020-2024,ACS five-year,13,NA,FALSE,2879,8.23791348600509,1,3144,Retained,NA,NA,NA,1531,Percentage MOE exceeds 50% of estimate,NA,NA,NA,132,Unavailable MOE or zero percentage,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Unavailable MOE or zero percentage,NA,NA,NA,1337,Unavailable MOE or zero percentage
13265,"Taliaferro County, Georgia",101,7,0,0,0,1,6,94,53,10,14,14,14,2,10,53,7,0,Pass,101,0,Pass,6.9306930693069315,1.4285714285714286,TRUE,TRUE,TRUE,86.85097598739563,0,17,9.208831379778658,0,200,0,200,0,200,14.285714285714285,19.99583463496472,85.71428571428571,73.58267909110182,0,16.13952444908559,80.77939529675028,Percentage MOE exceeds 50% of estimate,0,100,NA,Unavailable MOE or zero percentage,0,100,NA,Unavailable MOE or zero percentage,0,100,NA,Unavailable MOE or zero percentage,0,34.281548920679,85.09622993273348,Percentage MOE exceeds 50% of estimate,12.131606623183885,100,52.190941207774436,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,2962,5.629770992366412,1,3144,Retained,NA,NA,NA,1531,Percentage MOE exceeds 50% of estimate,NA,NA,NA,132,Unavailable MOE or zero percentage,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Unavailable MOE or zero percentage,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13269,"Taylor County, Georgia",80,56,0,0,0,14,42,24,51,46,20,20,20,21,43,23,56,0,Pass,80,0,Pass,70,0.8214285714285714,FALSE,TRUE,TRUE,49.939311192752484,10,102,36.2609897134648,0,35.714285714285715,0,35.714285714285715,0,35.714285714285715,25,31.377291769295677,75,45.83236702753785,33.7390102865352,100,31.493023468833314,Percentage MOE exceeds 50% of estimate,0,35.714285714285715,NA,Unavailable MOE or zero percentage,0,35.714285714285715,NA,Unavailable MOE or zero percentage,0,35.714285714285715,NA,Unavailable MOE or zero percentage,0,56.37729176929568,76.30415559212895,Percentage MOE exceeds 50% of estimate,29.16763297246215,100,37.15213420943913,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,2488,20.801526717557252,3,3144,Retained,NA,NA,NA,1531,Percentage MOE exceeds 50% of estimate,NA,NA,NA,132,Unavailable MOE or zero percentage,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Unavailable MOE or zero percentage,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13271,"Telfair County, Georgia",453,91,18,22,8,27,16,362,139,69,26,24,14,43,17,111,91,0,Pass,453,0,Pass,20.08830022075055,0.7582417582417582,FALSE,TRUE,TRUE,46.09782571638691,22,160,13.92885383941406,19.78021978021978,24.318323720896068,24.175824175824175,18.961493309809867,8.791208791208792,13.8655212493672,29.67032967032967,41.55351228706942,17.582417582417584,13.086513042419746,6.15944638133649,34.017154060164614,42.154596254116846,Percentage MOE exceeds 50% of estimate,0,44.09854350111585,74.74381584751295,Percentage MOE exceeds 50% of estimate,5.214330866014308,43.13731748563404,47.68304615846763,Percentage MOE exceeds 50% of estimate,0,22.656730040575994,95.88713647661558,Percentage MOE exceeds 50% of estimate,0,71.22384195739909,85.14479604895071,Percentage MOE exceeds 50% of estimate,4.495904539997838,30.66893062483733,45.249949119611365,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,2265,27.87849872773537,3,3144,Retained,NA,NA,NA,1531,Percentage MOE exceeds 50% of estimate,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13273,"Terrell County, Georgia",215,53,8,0,0,2,43,162,111,45,10,20,20,4,43,98,53,0,Pass,215,0,Pass,24.651162790697676,0.8490566037735849,FALSE,TRUE,TRUE,51.61897629439551,8,98,16.616292481224022,15.09433962264151,13.847383651674422,0,37.735849056603776,0,37.735849056603776,3.7735849056603774,6.833318248504646,81.13207547169812,42.86222855108579,8.034870309473654,41.2674552719217,40.979764811809936,Percentage MOE exceeds 50% of estimate,1.2469559709670879,28.941723274315933,55.77330115529461,Percentage MOE exceeds 50% of estimate,0,37.735849056603776,NA,Unavailable MOE or zero percentage,0,37.735849056603776,NA,Unavailable MOE or zero percentage,0,10.606903154165025,110.09060661585279,Percentage MOE exceeds 50% of estimate,38.26984692061232,100,32.11847413873499,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,2512,19.958651399491096,2,3144,Retained,NA,NA,NA,1531,Percentage MOE exceeds 50% of estimate,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Unavailable MOE or zero percentage,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13281,"Towns County, Georgia",499,264,21,19,56,66,102,235,156,134,34,21,82,84,70,118,264,0,Pass,499,0,Pass,52.90581162324649,0.5075757575757576,FALSE,TRUE,TRUE,30.858414953097384,130,398,21.155617935492675,7.954545454545454,12.22953363423518,7.196969696969697,7.066139732351587,21.21212121212121,29.13482727567412,25,29.17834771994035,38.63636363636363,17.845632098349473,31.750193687753818,74.06142955873916,24.31056638690064,Caregiver count MOE exceeds 50% of estimate,0,20.184079088780635,93.4689300163526,Percentage MOE exceeds 50% of estimate,0.13082996461811014,14.263109429321284,59.69051012310295,Percentage MOE exceeds 50% of estimate,0,50.34694848779533,83.50281007584425,Percentage MOE exceeds 50% of estimate,0,54.17834771994035,70.95670336093974,Percentage MOE exceeds 50% of estimate,20.79073153801416,56.48199573471311,28.08073258676019,Caregiver count MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,1449,53.912213740458014,6,3144,Retained,NA,NA,NA,1531,Caregiver count MOE exceeds 50% of estimate,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Caregiver count MOE exceeds 50% of estimate
13283,"Treutlen County, Georgia",136,94,0,0,0,21,73,42,79,65,20,20,20,29,66,45,94,0,Pass,136,0,Pass,69.11764705882352,0.6914893617021277,FALSE,TRUE,TRUE,42.03956816411172,29,159,25.929089809628934,0,21.27659574468085,0,21.27659574468085,0,21.27659574468085,22.340425531914892,26.704724083944214,77.6595744680851,45.23339308540633,43.18855724919459,95.04673686845246,22.807152682153344,Caregiver count MOE exceeds 50% of estimate,0,21.27659574468085,NA,Unavailable MOE or zero percentage,0,21.27659574468085,NA,Unavailable MOE or zero percentage,0,21.27659574468085,NA,Unavailable MOE or zero percentage,0,49.0451496158591,72.6723823051595,Percentage MOE exceeds 50% of estimate,32.42618138267877,100,35.41089498001913,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,2246,28.498727735368956,3,3144,Retained,NA,NA,NA,1531,Caregiver count MOE exceeds 50% of estimate,NA,NA,NA,132,Unavailable MOE or zero percentage,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Unavailable MOE or zero percentage,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13287,"Turner County, Georgia",266,74,8,0,8,41,17,192,122,52,14,20,14,36,29,109,74,0,Pass,266,0,Pass,27.819548872180448,0.7027027027027027,FALSE,TRUE,TRUE,42.72129089109731,22,126,14.810725713990186,10.81081081081081,17.326694315655665,0,27.027027027027028,10.81081081081081,17.326694315655665,55.4054054054054,29.169700088572114,22.972972972972975,35.709811050879466,13.008823158190262,42.630274586170636,32.36674298624567,Percentage MOE exceeds 50% of estimate,0,28.137505126466476,97.43841019875957,Percentage MOE exceeds 50% of estimate,0,27.027027027027028,NA,Unavailable MOE or zero percentage,0,28.137505126466476,97.43841019875957,Percentage MOE exceeds 50% of estimate,26.23570531683329,84.57510549397752,32.00756013588274,Percentage MOE exceeds 50% of estimate,0,58.68278402385244,94.50245564734603,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,2366,24.713740458015266,3,3144,Retained,NA,NA,NA,1531,Percentage MOE exceeds 50% of estimate,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13289,"Twiggs County, Georgia",432,73,2,0,18,14,39,359,146,40,5,20,22,22,30,143,73,0,Pass,432,0,Pass,16.89814814814815,0.547945205479452,FALSE,TRUE,TRUE,33.312703118453115,33,113,7.28827500139414,2.73972602739726,6.682773091808546,0,27.397260273972602,24.65753424657534,26.938660429707873,19.17808219178082,28.245505279521776,53.42465753424658,28.842983953723767,9.609873146754008,24.18642314954229,26.22155126764534,Caregiver count MOE exceeds 50% of estimate,0,9.422499119205806,148.29357084076176,Percentage MOE exceeds 50% of estimate,0,27.397260273972602,NA,Unavailable MOE or zero percentage,0,51.59619467628322,66.42003408376813,Percentage MOE exceeds 50% of estimate,0,47.423587471302596,89.53996407860149,Percentage MOE exceeds 50% of estimate,24.58167358052281,82.26764148797034,32.82246430152094,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,2370,24.53880407124682,3,3144,Retained,NA,NA,NA,1531,Caregiver count MOE exceeds 50% of estimate,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13293,"Upson County, Georgia",636,182,10,12,0,51,109,454,279,127,14,20,27,64,104,204,182,0,Pass,636,0,Pass,28.61635220125786,0.6978021978021978,FALSE,TRUE,TRUE,42.4233613476894,55,309,15.529175156862138,5.4945054945054945,6.668691284436594,6.593406593406594,9.97948598319282,0,14.835164835164836,28.021978021978022,29.226950264982566,59.89010989010989,38.97153837877686,13.087177044395723,44.14552735812,32.9918644562736,Percentage MOE exceeds 50% of estimate,0,12.163196778942089,73.78783095836334,Percentage MOE exceeds 50% of estimate,0,16.572892576599415,92.01763301715553,Percentage MOE exceeds 50% of estimate,0,14.835164835164836,NA,Unavailable MOE or zero percentage,0,57.24892828696059,63.409956554834906,Percentage MOE exceeds 50% of estimate,20.918571511333028,98.86164826888675,39.56081070975247,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,1752,44.14758269720102,5,3144,Retained,NA,NA,NA,1531,Percentage MOE exceeds 50% of estimate,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,NA,NA,NA,420,Unavailable MOE or zero percentage,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13301,"Warren County, Georgia",190,127,0,0,0,7,120,63,109,98,20,20,20,10,98,43,127,0,Pass,190,0,Pass,66.84210526315789,0.7716535433070866,FALSE,TRUE,TRUE,46.913204352246765,29,225,34.49568271399332,0,15.748031496062993,0,15.748031496062993,0,15.748031496062993,5.511811023622047,6.626487863204004,94.48818897637796,25.264815461052702,32.34642254916457,100,31.375262485923336,Percentage MOE exceeds 50% of estimate,0,15.748031496062993,NA,Unavailable MOE or zero percentage,0,15.748031496062993,NA,Unavailable MOE or zero percentage,0,15.748031496062993,NA,Unavailable MOE or zero percentage,0,12.138298886826052,73.09065116256323,Percentage MOE exceeds 50% of estimate,69.22337351532525,100,16.255912334585084,Caregiver count MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,2037,35.13040712468193,4,3144,Retained,NA,NA,NA,1531,Percentage MOE exceeds 50% of estimate,NA,NA,NA,132,Unavailable MOE or zero percentage,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Unavailable MOE or zero percentage,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Caregiver count MOE exceeds 50% of estimate
13305,"Wayne County, Georgia",571,278,1,0,150,10,117,293,241,165,3,30,125,13,104,146,278,0,Pass,571,0,Pass,48.68651488616462,0.5935251798561151,FALSE,TRUE,TRUE,36.08376880051868,113,443,20.31645544402648,0.3597122302158274,1.0578064508495033,0,10.79136690647482,53.956834532374096,31.562317989882686,3.5971223021582732,4.160438342713308,42.086330935251794,27.848665986704308,28.370059442138142,69.0029703301911,25.369505121297816,Caregiver count MOE exceeds 50% of estimate,0,1.4175186810653306,178.7819831003345,Percentage MOE exceeds 50% of estimate,0,10.79136690647482,NA,Unavailable MOE or zero percentage,22.39451654249141,85.51915252225677,35.562736434080115,Percentage MOE exceeds 50% of estimate,0,7.757560644871581,70.31640021476653,Percentage MOE exceeds 50% of estimate,14.237664948547486,69.9349969219561,40.22870696971224,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,1391,55.7410941475827,6,3144,Retained,NA,NA,NA,1531,Caregiver count MOE exceeds 50% of estimate,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13307,"Webster County, Georgia",24,6,0,0,0,6,0,18,22,9,14,14,14,9,14,21,6,0,Pass,24,0,Pass,25,1.5,TRUE,TRUE,TRUE,91.19352478676541,0,15,29.682930934947933,0,233.33333333333334,0,233.33333333333334,0,233.33333333333334,100,212.13203435596424,0,233.33333333333334,0,54.68293093494793,72.1837626122672,Percentage MOE exceeds 50% of estimate,0,100,NA,Unavailable MOE or zero percentage,0,100,NA,Unavailable MOE or zero percentage,0,100,NA,Unavailable MOE or zero percentage,0,100,128.96711955405064,Percentage MOE exceeds 50% of estimate,0,100,NA,Unavailable MOE or zero percentage,2024,2020-2024,ACS five-year,13,NA,FALSE,2974,5.1367684478371505,1,3144,Retained,NA,NA,NA,1531,Percentage MOE exceeds 50% of estimate,NA,NA,NA,132,Unavailable MOE or zero percentage,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Unavailable MOE or zero percentage,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Unavailable MOE or zero percentage
13309,"Wheeler County, Georgia",123,89,26,3,52,8,0,34,88,71,39,7,58,14,20,47,89,0,Pass,123,0,Pass,72.35772357723577,0.797752808988764,FALSE,TRUE,TRUE,48.499927040152386,18,160,25.535707362871225,29.213483146067414,37.109063933779865,3.3707865168539324,7.391201696583197,58.42696629213483,45.54580819679533,8.98876404494382,14.000820091046764,0,22.47191011235955,46.82201621436455,97.893430940107,21.45535677664876,Caregiver count MOE exceeds 50% of estimate,0,66.32254707984728,77.22704215580377,Percentage MOE exceeds 50% of estimate,0,10.76198821343713,133.30810316844327,Percentage MOE exceeds 50% of estimate,12.8811580953395,100,47.39230361497012,Percentage MOE exceeds 50% of estimate,0,22.989584135990583,94.69482327225379,Percentage MOE exceeds 50% of estimate,0,22.47191011235955,NA,Unavailable MOE or zero percentage,2024,2020-2024,ACS five-year,13,NA,FALSE,2279,27.44910941475827,3,3144,Retained,NA,NA,NA,1531,Caregiver count MOE exceeds 50% of estimate,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Unavailable MOE or zero percentage
13311,"White County, Georgia",851,314,96,56,0,0,162,537,319,253,151,57,27,27,177,286,314,0,Pass,851,0,Pass,36.89776733254994,0.8057324840764332,FALSE,TRUE,TRUE,48.98505683875085,61,567,26.316412128747658,30.573248407643312,41.30062267033006,17.8343949044586,11.092195460635532,0,8.598726114649681,0,8.598726114649681,51.59235668789809,38.07200405378868,10.581355203802282,63.2141794612976,43.36100447726523,Percentage MOE exceeds 50% of estimate,0,71.87387107797338,82.12734014995938,Percentage MOE exceeds 50% of estimate,6.742199443823067,28.92659036509413,37.81219406276685,Percentage MOE exceeds 50% of estimate,0,8.598726114649681,NA,Unavailable MOE or zero percentage,0,8.598726114649681,NA,Unavailable MOE or zero percentage,13.520352634109408,89.66436074168678,44.86349617462376,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,1268,59.66921119592875,6,3144,Retained,NA,NA,NA,1531,Percentage MOE exceeds 50% of estimate,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,NA,NA,NA,420,Unavailable MOE or zero percentage,NA,NA,NA,354,Unavailable MOE or zero percentage,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13315,"Wilcox County, Georgia",235,94,33,0,31,6,24,141,94,52,41,20,24,9,21,58,94,0,Pass,235,0,Pass,40,0.5531914893617021,FALSE,TRUE,TRUE,33.63165453128937,42,146,15.285068473629714,35.1063829787234,39.05491894685959,0,21.27659574468085,32.97872340425532,17.86201538856901,6.382978723404255,8.899573640196195,25.53191489361702,17.30913524067286,24.714931526370286,55.285068473629714,23.231654511955966,Caregiver count MOE exceeds 50% of estimate,0,74.16130192558299,67.63358335119234,Percentage MOE exceeds 50% of estimate,0,21.27659574468085,NA,Unavailable MOE or zero percentage,15.11670801568631,50.840738792824325,32.92830396761957,Percentage MOE exceeds 50% of estimate,0,15.28255236360045,84.76538666532701,Percentage MOE exceeds 50% of estimate,8.222779652944162,42.84105013428988,41.21589417753635,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,2246,28.498727735368956,3,3144,Retained,NA,NA,NA,1531,Caregiver count MOE exceeds 50% of estimate,NA,NA,NA,132,Percentage MOE exceeds 50% of estimate,NA,NA,NA,119,Unavailable MOE or zero percentage,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Percentage MOE exceeds 50% of estimate,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
13317,"Wilkes County, Georgia",324,148,0,5,60,0,83,176,141,102,20,24,69,20,53,115,148,0,Pass,324,0,Pass,45.67901234567901,0.6891891891891891,FALSE,TRUE,TRUE,41.89972760473005,46,250,24.41138701705937,0,13.513513513513514,3.3783783783783785,16.04819281338591,40.54054054054054,37.32192771124022,0,13.513513513513514,56.08108108108109,52.69035370089444,21.267625328619644,70.09039936273838,32.48990893487958,Percentage MOE exceeds 50% of estimate,0,13.513513513513514,NA,Unavailable MOE or zero percentage,0,19.42657119176429,288.79561043776556,Percentage MOE exceeds 50% of estimate,3.2186128293003193,77.86246825178077,55.96896496600867,Percentage MOE exceeds 50% of estimate,0,13.513513513513514,NA,Unavailable MOE or zero percentage,3.3907273801866467,100,57.11990548469085,Percentage MOE exceeds 50% of estimate,2024,2020-2024,ACS five-year,13,NA,FALSE,1928,38.58142493638677,4,3144,Retained,NA,NA,NA,1531,Percentage MOE exceeds 50% of estimate,NA,NA,NA,132,Unavailable MOE or zero percentage,NA,NA,NA,119,Percentage MOE exceeds 50% of estimate,NA,NA,NA,420,Percentage MOE exceeds 50% of estimate,NA,NA,NA,354,Unavailable MOE or zero percentage,NA,NA,NA,1337,Percentage MOE exceeds 50% of estimate
