geoid,name,duration_sum,duration_difference,duration_reconciliation_status,coresident_components_sum,coresident_difference,coresident_reconciliation_status
3135490,"Oakland city, Nebraska",9,0,Pass,33,0,Pass
3135560,"Obert village, Nebraska",0,0,Pass,0,0,Pass
3135665,"Oconto village, Nebraska",2,0,Pass,2,0,Pass
3135700,"Octavia village, Nebraska",1,0,Pass,1,0,Pass
3135735,"Odell village, Nebraska",0,0,Pass,0,0,Pass
3135770,"Odessa CDP, Nebraska",0,0,Pass,0,0,Pass
3135875,"Offutt AFB CDP, Nebraska",42,0,Pass,108,0,Pass
3135980,"Ogallala city, Nebraska",0,0,Pass,28,0,Pass
3136015,"Ohiowa village, Nebraska",0,0,Pass,3,0,Pass
3137000,"Omaha city, Nebraska",2150,0,Pass,7622,0,Pass
3137105,"O'Neill city, Nebraska",27,0,Pass,27,0,Pass
3137140,"Ong village, Nebraska",0,0,Pass,0,0,Pass
3137210,"Orchard village, Nebraska",0,0,Pass,0,0,Pass
3137280,"Ord city, Nebraska",14,0,Pass,14,0,Pass
3137420,"Orleans village, Nebraska",2,0,Pass,4,0,Pass
3137525,"Osceola city, Nebraska",2,0,Pass,12,0,Pass
3137560,"Oshkosh city, Nebraska",0,0,Pass,6,0,Pass
3137595,"Osmond city, Nebraska",0,0,Pass,0,0,Pass
3137630,"Otoe village, Nebraska",0,0,Pass,6,0,Pass
3137735,"Overland CDP, Nebraska",0,0,Pass,0,0,Pass
3137770,"Overton village, Nebraska",0,0,Pass,3,0,Pass
3137910,"Oxford village, Nebraska",2,0,Pass,5,0,Pass
3138085,"Page village, Nebraska",0,0,Pass,3,0,Pass
3138130,"Palisade village, Nebraska",1,0,Pass,1,0,Pass
3138160,"Palmer village, Nebraska",2,0,Pass,2,0,Pass
3138190,"Palmyra village, Nebraska",12,0,Pass,18,0,Pass
3138225,"Panama village, Nebraska",0,0,Pass,2,0,Pass
3138295,"Papillion city, Nebraska",78,0,Pass,536,0,Pass
3138365,"Parks CDP, Nebraska",0,0,Pass,0,0,Pass
3138575,"Pawnee City city, Nebraska",5,0,Pass,33,0,Pass
3138610,"Paxton village, Nebraska",0,0,Pass,2,0,Pass
3138750,"Pender village, Nebraska",3,0,Pass,48,0,Pass
3138960,"Peru city, Nebraska",0,0,Pass,14,0,Pass
3138995,"Petersburg village, Nebraska",0,0,Pass,0,0,Pass
3139030,"Phillips village, Nebraska",19,0,Pass,21,0,Pass
3139065,"Pickrell village, Nebraska",0,0,Pass,1,0,Pass
3139100,"Pierce city, Nebraska",7,0,Pass,31,0,Pass
3139135,"Pilger village, Nebraska",3,0,Pass,3,0,Pass
3139170,"Plainview city, Nebraska",0,0,Pass,0,0,Pass
3139310,"Platte Center village, Nebraska",2,0,Pass,10,0,Pass
3139345,"Plattsmouth city, Nebraska",75,0,Pass,75,0,Pass
3139380,"Pleasant Dale village, Nebraska",0,0,Pass,0,0,Pass
3139450,"Pleasanton village, Nebraska",0,0,Pass,2,0,Pass
3139590,"Plymouth village, Nebraska",1,0,Pass,2,0,Pass
3139660,"Polk village, Nebraska",6,0,Pass,12,0,Pass
3139695,"Ponca city, Nebraska",2,0,Pass,2,0,Pass
3139835,"Poole CDP, Nebraska",0,0,Pass,0,0,Pass
3139870,"Potter village, Nebraska",0,0,Pass,1,0,Pass
3139975,"Prague village, Nebraska",0,0,Pass,0,0,Pass
3140255,"Prairie Home CDP, Nebraska",0,0,Pass,0,0,Pass
3140325,"Preston CDP, Nebraska",0,0,Pass,0,0,Pass
3140360,"Primrose village, Nebraska",0,0,Pass,0,0,Pass
3140395,"Princeton CDP, Nebraska",0,0,Pass,0,0,Pass
3140430,"Prosser village, Nebraska",0,0,Pass,0,0,Pass
3140535,"Raeville CDP, Nebraska",0,0,Pass,0,0,Pass
3140570,"Ragan village, Nebraska",0,0,Pass,0,0,Pass
3140605,"Ralston city, Nebraska",69,0,Pass,173,0,Pass
3140675,"Randolph city, Nebraska",0,0,Pass,1,0,Pass
3140710,"Ravenna city, Nebraska",0,0,Pass,0,0,Pass
3140780,"Raymond village, Nebraska",2,0,Pass,4,0,Pass
3140920,"Red Cloud city, Nebraska",6,0,Pass,7,0,Pass
3141130,"Republican City village, Nebraska",0,0,Pass,0,0,Pass
3141235,"Reynolds village, Nebraska",0,0,Pass,0,0,Pass
3141340,"Richfield CDP, Nebraska",0,0,Pass,0,0,Pass
3141375,"Richland village, Nebraska",0,0,Pass,2,0,Pass
3141480,"Rising City village, Nebraska",0,0,Pass,0,0,Pass
3141515,"Riverdale village, Nebraska",0,0,Pass,0,0,Pass
3141760,"Riverton village, Nebraska",0,0,Pass,0,0,Pass
3141830,"Roca village, Nebraska",0,0,Pass,1,0,Pass
3142075,"Rockville village, Nebraska",0,0,Pass,0,0,Pass
3142145,"Rogers village, Nebraska",0,0,Pass,9,0,Pass
3142250,"Rosalie village, Nebraska",14,0,Pass,14,0,Pass
3142285,"Roscoe CDP, Nebraska",0,0,Pass,0,0,Pass
3142355,"Roseland village, Nebraska",6,0,Pass,7,0,Pass
3142495,"Royal village, Nebraska",0,0,Pass,0,0,Pass
3142670,"Rulo village, Nebraska",9,0,Pass,10,0,Pass
3142775,"Rushville city, Nebraska",5,0,Pass,5,0,Pass
3142810,"Ruskin village, Nebraska",0,0,Pass,0,0,Pass
3143055,"St. Edward city, Nebraska",4,0,Pass,10,0,Pass
3143090,"St. Helena village, Nebraska",0,0,Pass,1,0,Pass
3143160,"St. Libory CDP, Nebraska",0,0,Pass,0,0,Pass
3143265,"St. Paul city, Nebraska",30,0,Pass,30,0,Pass
3143370,"Salem village, Nebraska",0,0,Pass,2,0,Pass
3143475,"Santee village, Nebraska",5,0,Pass,6,0,Pass
3143650,"Sarben CDP, Nebraska",0,0,Pass,0,0,Pass
3143685,"Sargent city, Nebraska",0,0,Pass,0,0,Pass
3143755,"Saronville village, Nebraska",0,0,Pass,6,0,Pass
3144035,"Schuyler city, Nebraska",0,0,Pass,124,0,Pass
3144070,"Scotia village, Nebraska",0,0,Pass,0,0,Pass
3144245,"Scottsbluff city, Nebraska",58,0,Pass,149,0,Pass
3144280,"Scribner city, Nebraska",10,0,Pass,12,0,Pass
3144385,"Seneca CDP, Nebraska",0,0,Pass,0,0,Pass
3144420,"Seward city, Nebraska",9,0,Pass,38,0,Pass
3144595,"Shelby village, Nebraska",10,0,Pass,41,0,Pass
3144700,"Shelton village, Nebraska",1,0,Pass,22,0,Pass
3145085,"Shickley village, Nebraska",0,0,Pass,7,0,Pass
3145190,"Sholes village, Nebraska",0,0,Pass,0,0,Pass
3145225,"Shubert village, Nebraska",0,0,Pass,0,0,Pass
3145295,"Sidney city, Nebraska",0,0,Pass,25,0,Pass
3145400,"Silver Creek village, Nebraska",0,0,Pass,0,0,Pass
3145575,"Smithfield village, Nebraska",4,0,Pass,4,0,Pass
3145610,"Snyder village, Nebraska",0,0,Pass,1,0,Pass
3145680,"South Bend village, Nebraska",0,0,Pass,0,0,Pass
3146030,"South Sioux City city, Nebraska",12,0,Pass,362,0,Pass
3146135,"Spalding village, Nebraska",0,0,Pass,0,0,Pass
3146275,"Spencer village, Nebraska",3,0,Pass,4,0,Pass
3146380,"Sprague village, Nebraska",0,0,Pass,0,0,Pass
3146520,"Springfield city, Nebraska",1,0,Pass,15,0,Pass
3146625,"Springview village, Nebraska",0,0,Pass,0,0,Pass
3146695,"Stamford village, Nebraska",0,0,Pass,0,0,Pass
3146800,"Stanton city, Nebraska",0,0,Pass,3,0,Pass
3146835,"Staplehurst village, Nebraska",2,0,Pass,3,0,Pass
3146870,"Stapleton village, Nebraska",0,0,Pass,0,0,Pass
3147010,"Steele City village, Nebraska",0,0,Pass,0,0,Pass
3147080,"Steinauer village, Nebraska",4,0,Pass,4,0,Pass
3147115,"Stella village, Nebraska",9,0,Pass,9,0,Pass
3147150,"Sterling village, Nebraska",1,0,Pass,5,0,Pass
3147220,"Stockham village, Nebraska",0,0,Pass,0,0,Pass
3147290,"Stockville village, Nebraska",0,0,Pass,0,0,Pass
3147360,"Strang village, Nebraska",0,0,Pass,0,0,Pass
3147395,"Stratton village, Nebraska",0,0,Pass,1,0,Pass
3147465,"Stromsburg city, Nebraska",3,0,Pass,3,0,Pass
3147500,"Stuart village, Nebraska",5,0,Pass,10,0,Pass
3147675,"Sumner village, Nebraska",0,0,Pass,0,0,Pass
3147745,"Sunol CDP, Nebraska",0,0,Pass,0,0,Pass
3147815,"Superior city, Nebraska",4,0,Pass,13,0,Pass
3147850,"Surprise village, Nebraska",3,0,Pass,3,0,Pass
3147920,"Sutherland village, Nebraska",18,0,Pass,22,0,Pass
3147955,"Sutton city, Nebraska",0,0,Pass,5,0,Pass
3148060,"Swanton village, Nebraska",8,0,Pass,8,0,Pass
3148235,"Syracuse city, Nebraska",3,0,Pass,9,0,Pass
3148270,"Table Rock village, Nebraska",2,0,Pass,2,0,Pass
3148305,"Talmage village, Nebraska",0,0,Pass,2,0,Pass
3148340,"Tamora CDP, Nebraska",0,0,Pass,0,0,Pass
3148410,"Tarnov village, Nebraska",0,0,Pass,0,0,Pass
3148445,"Taylor village, Nebraska",0,0,Pass,0,0,Pass
3148480,"Tecumseh city, Nebraska",8,0,Pass,10,0,Pass
3148515,"Tekamah city, Nebraska",4,0,Pass,11,0,Pass
3148585,"Terrytown city, Nebraska",9,0,Pass,9,0,Pass
3148690,"Thayer village, Nebraska",0,0,Pass,0,0,Pass
3148760,"Thedford village, Nebraska",0,0,Pass,0,0,Pass
3148900,"Thurston village, Nebraska",0,0,Pass,0,0,Pass
3148935,"Tilden city, Nebraska",3,0,Pass,25,0,Pass
3149005,"Tobias village, Nebraska",0,0,Pass,0,0,Pass
3149145,"Trenton village, Nebraska",0,0,Pass,2,0,Pass
3149285,"Trumbull village, Nebraska",3,0,Pass,5,0,Pass
3149320,"Tryon CDP, Nebraska",4,0,Pass,7,0,Pass
3149425,"Uehling village, Nebraska",1,0,Pass,1,0,Pass
3149460,"Ulysses village, Nebraska",0,0,Pass,0,0,Pass
3149530,"Unadilla village, Nebraska",0,0,Pass,6,0,Pass
3149635,"Union village, Nebraska",0,0,Pass,0,0,Pass
3149880,"Upland village, Nebraska",0,0,Pass,0,0,Pass
3149915,"Utica village, Nebraska",0,0,Pass,8,0,Pass
3149950,"Valentine city, Nebraska",0,0,Pass,16,0,Pass
3150020,"Valley city, Nebraska",0,0,Pass,0,0,Pass
3150125,"Valparaiso village, Nebraska",21,0,Pass,21,0,Pass
3150230,"Venango village, Nebraska",0,0,Pass,14,0,Pass
3150265,"Venice CDP, Nebraska",0,0,Pass,0,0,Pass
3150335,"Verdel village, Nebraska",2,0,Pass,4,0,Pass
3150370,"Verdigre village, Nebraska",0,0,Pass,0,0,Pass
3150510,"Verdon village, Nebraska",9,0,Pass,12,0,Pass
3150790,"Virginia village, Nebraska",0,0,Pass,0,0,Pass
3150895,"Waco village, Nebraska",4,0,Pass,4,0,Pass
3150965,"Wahoo city, Nebraska",25,0,Pass,117,0,Pass
3151070,"Wakefield city, Nebraska",0,0,Pass,10,0,Pass
3151175,"Wallace village, Nebraska",0,0,Pass,0,0,Pass
3151245,"Walthill village, Nebraska",66,0,Pass,77,0,Pass
3151280,"Walton CDP, Nebraska",0,0,Pass,0,0,Pass
3151350,"Wann CDP, Nebraska",0,0,Pass,0,0,Pass
3151595,"Washington village, Nebraska",0,0,Pass,2,0,Pass
3151630,"Waterbury village, Nebraska",0,0,Pass,0,0,Pass
3151665,"Waterloo village, Nebraska",2,0,Pass,5,0,Pass
3151700,"Wauneta village, Nebraska",0,0,Pass,0,0,Pass
3151735,"Wausa village, Nebraska",0,0,Pass,16,0,Pass
3151770,"Waverly city, Nebraska",21,0,Pass,40,0,Pass
3151840,"Wayne city, Nebraska",8,0,Pass,41,0,Pass
3152015,"Weeping Water city, Nebraska",10,0,Pass,25,0,Pass
3152085,"Wellfleet village, Nebraska",0,0,Pass,0,0,Pass
3152295,"Western village, Nebraska",0,0,Pass,0,0,Pass
3152330,"Westerville CDP, Nebraska",0,0,Pass,0,0,Pass
3152540,"Weston village, Nebraska",1,0,Pass,6,0,Pass
3152575,"West Point city, Nebraska",0,0,Pass,38,0,Pass
3152855,"White Clay CDP, Nebraska",0,0,Pass,0,0,Pass
3152925,"Whitney village, Nebraska",2,0,Pass,2,0,Pass
3152960,"Wilber city, Nebraska",2,0,Pass,2,0,Pass
3152995,"Wilcox village, Nebraska",0,0,Pass,3,0,Pass
3153205,"Willow Island CDP, Nebraska",0,0,Pass,0,0,Pass
3153240,"Wilsonville village, Nebraska",0,0,Pass,0,0,Pass
3153275,"Winnebago village, Nebraska",45,0,Pass,56,0,Pass
3153345,"Winnetoon village, Nebraska",0,0,Pass,0,0,Pass
3153380,"Winside village, Nebraska",0,0,Pass,0,0,Pass
3153415,"Winslow village, Nebraska",0,0,Pass,0,0,Pass
3153450,"Wisner city, Nebraska",1,0,Pass,1,0,Pass
3153520,"Wolbach village, Nebraska",0,0,Pass,0,0,Pass
3153555,"Wood Lake village, Nebraska",0,0,Pass,0,0,Pass
3153575,"Woodland Hills CDP, Nebraska",0,0,Pass,6,0,Pass
3153580,"Woodland Park CDP, Nebraska",11,0,Pass,45,0,Pass
3153660,"Wood River city, Nebraska",0,0,Pass,12,0,Pass
3153835,"Wymore city, Nebraska",0,0,Pass,6,0,Pass
3153905,"Wynot village, Nebraska",2,0,Pass,4,0,Pass
3154020,"Yankee Hill CDP, Nebraska",0,0,Pass,0,0,Pass
3154045,"York city, Nebraska",0,0,Pass,21,0,Pass
3154115,"Yutan city, Nebraska",3,0,Pass,52,0,Pass
3200500,"Alamo CDP, Nevada",0,0,Pass,0,0,Pass
3201000,"Amargosa Valley CDP, Nevada",32,0,Pass,32,0,Pass
3203700,"Austin CDP, Nevada",0,0,Pass,0,0,Pass
3204100,"Baker CDP, Nevada",0,0,Pass,0,0,Pass
3204900,"Battle Mountain CDP, Nevada",11,0,Pass,26,0,Pass
3205100,"Beatty CDP, Nevada",0,0,Pass,0,0,Pass
3205125,"Beaverdam CDP, Nevada",0,0,Pass,0,0,Pass
3205275,"Bennett Springs CDP, Nevada",0,0,Pass,0,0,Pass
3205700,"Blue Diamond CDP, Nevada",0,0,Pass,0,0,Pass
3206500,"Boulder City city, Nevada",196,0,Pass,394,0,Pass
3208100,"Bunkerville CDP, Nevada",0,0,Pass,0,0,Pass
3208500,"Caliente city, Nevada",0,0,Pass,0,0,Pass
3208600,"Cal-Nev-Ari CDP, Nevada",0,0,Pass,0,0,Pass
3208900,"Carlin city, Nevada",0,0,Pass,0,0,Pass
3209700,"Carson City, Nevada",213,0,Pass,956,0,Pass
3210200,"Carter Springs CDP, Nevada",2,0,Pass,2,0,Pass
3214090,"Cold Springs CDP, Nevada",47,0,Pass,582,0,Pass
3216300,"Crescent Valley CDP, Nevada",0,0,Pass,0,0,Pass
3216700,"Crystal Bay CDP, Nevada",0,0,Pass,0,0,Pass
3217500,"Dayton CDP, Nevada",325,0,Pass,734,0,Pass
3218500,"Denio CDP, Nevada",0,0,Pass,0,0,Pass
3219150,"Double Spring CDP, Nevada",7,0,Pass,8,0,Pass
3219800,"Dry Valley CDP, Nevada",0,0,Pass,0,0,Pass
3220700,"Dyer CDP, Nevada",0,0,Pass,0,0,Pass
3221520,"East Valley CDP, Nevada",10,0,Pass,10,0,Pass
3222500,"Elko city, Nevada",182,0,Pass,635,0,Pass
3223500,"Ely city, Nevada",0,0,Pass,10,0,Pass
3223700,"Empire CDP, Nevada",0,0,Pass,0,0,Pass
3223770,"Enterprise CDP, Nevada",1188,0,Pass,6183,0,Pass
3223900,"Eureka CDP, Nevada",0,0,Pass,0,0,Pass
3224100,"Fallon city, Nevada",0,0,Pass,122,0,Pass
3224500,"Fallon Station CDP, Nevada",0,0,Pass,4,0,Pass
3224900,"Fernley city, Nevada",125,0,Pass,451,0,Pass
3225000,"Fish Springs CDP, Nevada",9,0,Pass,10,0,Pass
3225490,"Fort McDermitt CDP, Nevada",31,0,Pass,46,0,Pass
3225900,"Gabbs CDP, Nevada",0,0,Pass,0,0,Pass
3226300,"Gardnerville CDP, Nevada",0,0,Pass,29,0,Pass
3226500,"Gardnerville Ranchos CDP, Nevada",153,0,Pass,212,0,Pass
3227100,"Genoa CDP, Nevada",0,0,Pass,0,0,Pass
3227300,"Gerlach CDP, Nevada",0,0,Pass,0,0,Pass
3227900,"Glenbrook CDP, Nevada",0,0,Pass,0,0,Pass
3228500,"Golconda CDP, Nevada",0,0,Pass,0,0,Pass
3228860,"Golden Valley CDP, Nevada",0,0,Pass,41,0,Pass
3228900,"Goldfield CDP, Nevada",0,0,Pass,0,0,Pass
3229500,"Goodsprings CDP, Nevada",0,0,Pass,0,0,Pass
3230220,"Grass Valley CDP, Nevada",0,0,Pass,3,0,Pass
3231300,"Hawthorne CDP, Nevada",122,0,Pass,122,0,Pass
3231900,"Henderson city, Nevada",1871,0,Pass,6770,0,Pass
3232900,"Hiko CDP, Nevada",0,0,Pass,0,0,Pass
3234100,"Humboldt River Ranch CDP, Nevada",0,0,Pass,0,0,Pass
3234700,"Imlay CDP, Nevada",0,0,Pass,0,0,Pass
3235100,"Incline Village CDP, Nevada",24,0,Pass,28,0,Pass
3235275,"Indian Hills CDP, Nevada",92,0,Pass,121,0,Pass
3235300,"Indian Springs CDP, Nevada",0,0,Pass,0,0,Pass
3236500,"Jackpot CDP, Nevada",0,0,Pass,71,0,Pass
3237190,"Johnson Lane CDP, Nevada",164,0,Pass,198,0,Pass
3238000,"Kingsbury CDP, Nevada",0,0,Pass,0,0,Pass
3238100,"Kingston CDP, Nevada",0,0,Pass,0,0,Pass
3239100,"Lakeridge CDP, Nevada",0,0,Pass,0,0,Pass
3239300,"Lamoille CDP, Nevada",0,0,Pass,0,0,Pass
3240000,"Las Vegas city, Nevada",4042,0,Pass,16620,0,Pass
3241000,"Laughlin CDP, Nevada",53,0,Pass,227,0,Pass
3241800,"Lemmon Valley CDP, Nevada",197,0,Pass,208,0,Pass
3242350,"Logan Creek CDP, Nevada",0,0,Pass,0,0,Pass
3243000,"Lovelock city, Nevada",12,0,Pass,37,0,Pass
3243400,"Lund CDP, Nevada",0,0,Pass,0,0,Pass
3244000,"McDermitt CDP, Nevada",0,0,Pass,0,0,Pass
3244200,"McGill CDP, Nevada",0,0,Pass,12,0,Pass
3246000,"Mesquite city, Nevada",98,0,Pass,473,0,Pass
3246800,"Mina CDP, Nevada",0,0,Pass,0,0,Pass
3247000,"Minden CDP, Nevada",19,0,Pass,24,0,Pass
3247840,"Moapa Town CDP, Nevada",74,0,Pass,97,0,Pass
3247880,"Moapa Valley CDP, Nevada",46,0,Pass,120,0,Pass
3248000,"Mogul CDP, Nevada",0,0,Pass,11,0,Pass
3248400,"Montello CDP, Nevada",0,0,Pass,0,0,Pass
3249200,"Mountain City CDP, Nevada",0,0,Pass,0,0,Pass
3249310,"Mount Charleston CDP, Nevada",0,0,Pass,0,0,Pass
3249425,"Mount Wilson CDP, Nevada",0,0,Pass,0,0,Pass
3250400,"Nellis AFB CDP, Nevada",0,0,Pass,0,0,Pass
3250600,"Nelson CDP, Nevada",0,0,Pass,0,0,Pass
3251200,"Nixon CDP, Nevada",4,0,Pass,4,0,Pass
3251800,"North Las Vegas city, Nevada",2144,0,Pass,10384,0,Pass
3253000,"Orovada CDP, Nevada",0,0,Pass,0,0,Pass
3253200,"Osino CDP, Nevada",25,0,Pass,46,0,Pass
3253600,"Owyhee CDP, Nevada",15,0,Pass,15,0,Pass
3253800,"Pahrump CDP, Nevada",400,0,Pass,1113,0,Pass
3254200,"Panaca CDP, Nevada",77,0,Pass,77,0,Pass
3254600,"Paradise CDP, Nevada",839,0,Pass,3539,0,Pass
3255400,"Paradise Valley CDP, Nevada",0,0,Pass,0,0,Pass
3257400,"Pioche CDP, Nevada",0,0,Pass,30,0,Pass
3258000,"Preston CDP, Nevada",0,0,Pass,0,0,Pass
3258820,"Rachel CDP, Nevada",0,0,Pass,0,0,Pass
3260600,"Reno city, Nevada",1185,0,Pass,4361,0,Pass
3262170,"Round Hill Village CDP, Nevada",0,0,Pass,0,0,Pass
3263450,"Ruhenstroth CDP, Nevada",0,0,Pass,140,0,Pass
3263800,"Ruth CDP, Nevada",0,0,Pass,0,0,Pass
3264600,"Sandy Valley CDP, Nevada",0,0,Pass,0,0,Pass
3265400,"Schurz CDP, Nevada",23,0,Pass,37,0,Pass
3265600,"Searchlight CDP, Nevada",0,0,Pass,0,0,Pass
3266800,"Silver City CDP, Nevada",0,0,Pass,0,0,Pass
3267000,"Silver Peak CDP, Nevada",0,0,Pass,0,0,Pass
3267200,"Silver Springs CDP, Nevada",63,0,Pass,134,0,Pass
3267600,"Skyland CDP, Nevada",0,0,Pass,0,0,Pass
3268050,"Smith Valley CDP, Nevada",0,0,Pass,0,0,Pass
3268350,"Spanish Springs CDP, Nevada",111,0,Pass,416,0,Pass
3268400,"Sparks city, Nevada",954,0,Pass,2481,0,Pass
3268550,"Spring Creek CDP, Nevada",63,0,Pass,208,0,Pass
3268585,"Spring Valley CDP, Nevada",1077,0,Pass,4415,0,Pass
3268800,"Stagecoach CDP, Nevada",0,0,Pass,10,0,Pass
3269200,"Stateline CDP, Nevada",0,0,Pass,0,0,Pass
3270900,"Summerlin South CDP, Nevada",188,0,Pass,716,0,Pass
3271400,"Sunrise Manor CDP, Nevada",2351,0,Pass,7286,0,Pass
3271600,"Sun Valley CDP, Nevada",360,0,Pass,1126,0,Pass
3271800,"Sutcliffe CDP, Nevada",20,0,Pass,26,0,Pass
3273600,"Tonopah CDP, Nevada",0,0,Pass,0,0,Pass
3274200,"Topaz Lake CDP, Nevada",0,0,Pass,1,0,Pass
3274400,"Topaz Ranch Estates CDP, Nevada",18,0,Pass,34,0,Pass
3276400,"Unionville CDP, Nevada",0,0,Pass,0,0,Pass
3277200,"Ursine CDP, Nevada",0,0,Pass,0,0,Pass
3278200,"Valmy CDP, Nevada",0,0,Pass,0,0,Pass
3279400,"Verdi CDP, Nevada",0,0,Pass,40,0,Pass
3280000,"Virginia City CDP, Nevada",0,0,Pass,0,0,Pass
3281000,"Wadsworth CDP, Nevada",22,0,Pass,32,0,Pass
3281100,"Walker Lake CDP, Nevada",0,0,Pass,0,0,Pass
3282250,"Washoe Valley CDP, Nevada",0,0,Pass,65,0,Pass
3283000,"Wells city, Nevada",7,0,Pass,62,0,Pass
3283730,"West Wendover city, Nevada",159,0,Pass,217,0,Pass
3283800,"Whitney CDP, Nevada",276,0,Pass,1366,0,Pass
3284600,"Winchester CDP, Nevada",249,0,Pass,943,0,Pass
3284800,"Winnemucca city, Nevada",42,0,Pass,111,0,Pass
3285400,"Yerington city, Nevada",28,0,Pass,72,0,Pass
3286200,"Zephyr Cove CDP, Nevada",0,0,Pass,12,0,Pass
3300980,"Alton CDP, New Hampshire",0,0,Pass,0,0,Pass
3301220,"Amherst CDP, New Hampshire",0,0,Pass,0,0,Pass
3301620,"Antrim CDP, New Hampshire",0,0,Pass,0,0,Pass
3301940,"Ashland CDP, New Hampshire",15,0,Pass,15,0,Pass
3303620,"Bartlett CDP, New Hampshire",0,0,Pass,0,0,Pass
3304660,"Belmont CDP, New Hampshire",0,0,Pass,14,0,Pass
3304820,"Bennington CDP, New Hampshire",2,0,Pass,4,0,Pass
3305140,"Berlin city, New Hampshire",68,0,Pass,97,0,Pass
3305380,"Bethlehem CDP, New Hampshire",0,0,Pass,0,0,Pass
3306020,"Blodgett Landing CDP, New Hampshire",0,0,Pass,0,0,Pass
3306900,"Bradford CDP, New Hampshire",0,0,Pass,3,0,Pass
3307620,"Bristol CDP, New Hampshire",91,0,Pass,133,0,Pass
3308900,"Canaan CDP, New Hampshire",0,0,Pass,0,0,Pass
3310820,"Center Ossipee CDP, New Hampshire",0,0,Pass,0,0,Pass
3310900,"Center Sandwich CDP, New Hampshire",0,0,Pass,0,0,Pass
3311300,"Charlestown CDP, New Hampshire",0,0,Pass,0,0,Pass
3312900,"Claremont city, New Hampshire",85,0,Pass,310,0,Pass
3313700,"Colebrook CDP, New Hampshire",7,0,Pass,7,0,Pass
3314200,"Concord city, New Hampshire",39,0,Pass,623,0,Pass
3314340,"Contoocook CDP, New Hampshire",0,0,Pass,20,0,Pass
3314580,"Conway CDP, New Hampshire",0,0,Pass,16,0,Pass
3317860,"Derry CDP, New Hampshire",154,0,Pass,412,0,Pass
3318820,"Dover city, New Hampshire",15,0,Pass,175,0,Pass
3319620,"Durham CDP, New Hampshire",0,0,Pass,1,0,Pass
3321780,"East Merrimack CDP, New Hampshire",11,0,Pass,33,0,Pass
3324260,"Enfield CDP, New Hampshire",0,0,Pass,36,0,Pass
3324580,"Epping CDP, New Hampshire",0,0,Pass,21,0,Pass
3325300,"Exeter CDP, New Hampshire",0,0,Pass,172,0,Pass
3325940,"Farmington CDP, New Hampshire",71,0,Pass,129,0,Pass
3327060,"Francestown CDP, New Hampshire",0,0,Pass,0,0,Pass
3327380,"Franklin city, New Hampshire",31,0,Pass,354,0,Pass
3329780,"Goffstown CDP, New Hampshire",59,0,Pass,141,0,Pass
3330180,"Gorham CDP, New Hampshire",0,0,Pass,13,0,Pass
3331860,"Greenville CDP, New Hampshire",33,0,Pass,56,0,Pass
3332260,"Groveton CDP, New Hampshire",0,0,Pass,0,0,Pass
3332980,"Hampton CDP, New Hampshire",0,0,Pass,47,0,Pass
3333140,"Hampton Beach CDP, New Hampshire",0,0,Pass,32,0,Pass
3333620,"Hancock CDP, New Hampshire",0,0,Pass,0,0,Pass
3333780,"Hanover CDP, New Hampshire",4,0,Pass,8,0,Pass
3335460,"Henniker CDP, New Hampshire",0,0,Pass,16,0,Pass
3336020,"Hillsborough CDP, New Hampshire",0,0,Pass,7,0,Pass
3336580,"Hinsdale CDP, New Hampshire",0,0,Pass,101,0,Pass
3337220,"Hooksett CDP, New Hampshire",0,0,Pass,41,0,Pass
3337860,"Hudson CDP, New Hampshire",0,0,Pass,33,0,Pass
3338420,"Jaffrey CDP, New Hampshire",12,0,Pass,16,0,Pass
3339300,"Keene city, New Hampshire",0,0,Pass,142,0,Pass
3340120,"Klondike Corner CDP, New Hampshire",0,0,Pass,40,0,Pass
3340180,"Laconia city, New Hampshire",36,0,Pass,388,0,Pass
3340340,"Lancaster CDP, New Hampshire",56,0,Pass,56,0,Pass
3341300,"Lebanon city, New Hampshire",39,0,Pass,229,0,Pass
3341780,"Lincoln CDP, New Hampshire",0,0,Pass,0,0,Pass
3341940,"Lisbon CDP, New Hampshire",0,0,Pass,3,0,Pass
3342500,"Littleton CDP, New Hampshire",0,0,Pass,23,0,Pass
3343140,"Londonderry CDP, New Hampshire",71,0,Pass,194,0,Pass
3343300,"Loudon CDP, New Hampshire",0,0,Pass,0,0,Pass
3345140,"Manchester city, New Hampshire",507,0,Pass,1755,0,Pass
3345380,"Marlborough CDP, New Hampshire",5,0,Pass,5,0,Pass
3346980,"Melvin Village CDP, New Hampshire",0,0,Pass,0,0,Pass
3347060,"Meredith CDP, New Hampshire",0,0,Pass,33,0,Pass
3347940,"Milford CDP, New Hampshire",43,0,Pass,113,0,Pass
3348580,"Milton CDP, New Hampshire",0,0,Pass,0,0,Pass
3348740,"Milton Mills CDP, New Hampshire",0,0,Pass,0,0,Pass
3349600,"Mountain Lakes CDP, New Hampshire",0,0,Pass,0,0,Pass
3350260,"Nashua city, New Hampshire",594,0,Pass,2159,0,Pass
3350660,"New Boston CDP, New Hampshire",0,0,Pass,0,0,Pass
3351300,"Newfields CDP, New Hampshire",0,0,Pass,0,0,Pass
3351460,"New Hampton CDP, New Hampshire",0,0,Pass,0,0,Pass
3352020,"New London CDP, New Hampshire",0,0,Pass,0,0,Pass
